name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylococcus capsulatus	414	S	23	64	87	0.00000
Methylococcus geothermalis	2681310	S	23	3	26	0.00000
Methylomagnum ishizawai	1760988	S	147	1	148	0.00000
Methyloprofundus sp.	2020875	S	83	1	84	0.00000
Methylomicrobium album	39775	S	31	0	31	0.00000
Methylomicrobium lacus	136992	S	12	0	12	0.00000
Methylogaea oryzae	1295382	S	35	0	35	0.00000
Methylomarinum roseum	3067653	S	27	1	28	0.00000
Candidatus Methylocalor cossyra	3108543	S	16	0	16	0.00000
Methylomarinovum tepidoasis	2840183	S	18	89	107	0.00000
Methylomarinovum caldicuralii	438856	S	16	78	94	0.00000
Kangiella sp. M94	3680434	S	1533	26	1559	0.00005
Kangiella geojedonensis	914150	S	171	0	171	0.00000
Kangiella aquimarina	261965	S	63	1	64	0.00000
Kangiella koreensis	261964	S	59	0	59	0.00000
Kangiella sediminilitoris	1144748	S	39	0	39	0.00000
Kangiella profundi	1561924	S	16	0	16	0.00000
Wohlfahrtiimonas chitiniclastica	400946	S	568	75	643	0.00002
Ignatzschineria rhizosphaerae	2923279	S	118	3	121	0.00000
Ignatzschineria larvae	112009	S	108	1	109	0.00000
Dichelobacter nodosus	870	S	166	65	231	0.00001
Suttonella sp. R2A3	2908648	S	110	0	110	0.00000
Cardiobacterium hominis	2718	S	34	1	35	0.00000
Cardiobacterium sp. Marseille-Q4385	2866573	S	14	0	14	0.00000
Hydrocarboniphaga effusa	243629	S	60	16	76	0.00000
Hydrocarboniphaga sp.	2033016	S	19	4	23	0.00000
Nevskia ramosa	64002	S	90	0	90	0.00000
Solimonas sp. K1W22B-7	2303331	S	45	0	45	0.00000
Flagellatimonas centrodinii	2806210	S	41	0	41	0.00000
Sinimarinibacterium sp. NLF-5-8	2698684	S	31	5	36	0.00000
Algiphilus sp.	1872431	S	80	5	85	0.00000
Isorropodon fossajaponicum symbiont	883811	S	229	2	231	0.00001
Abyssogena phaseoliformis symbiont	596095	S	50	0	50	0.00000
endosymbiont of unidentified scaly snail isolate Monju	1248727	S	36	0	36	0.00000
endosymbiont of Euscepes postfasciatus	650377	S	30	4	34	0.00000
Salinisphaera sp. LB1	2183911	S	115	0	115	0.00000
Salinisphaera sp. SPP-AMP-43	3121288	S	87	0	87	0.00000
Acidiferrobacter sp. SPIII_3	1281578	S	67	3	70	0.00000
Acidiferrobacter thiooxydans	163359	S	11	0	11	0.00000
Sulfurifustis variabilis	1675686	S	37	0	37	0.00000
Candidatus Portiera aleyrodidarum	91844	S	81	3	84	0.00000
Thiohalobacter sp. IOR34	3057176	S	23	0	23	0.00000
Thiohalobacter thiocyanaticus	585455	S	16	26	42	0.00000
Candidatus Spongiihabitans sp.	3101308	S	67	0	67	0.00000
Immundisolibacter cernigliae	1810504	S	64	5	69	0.00000
Candidatus Comchoanobacter bicostacola	2919598	S	41	0	41	0.00000
Candidatus Rariloculus sp.	3101265	S	34	0	34	0.00000
Woeseia oceani	1548547	S	26	0	26	0.00000
Sulfurivermis fontis	1972068	S	18	9	27	0.00000
Steroidobacter denitrificans	465721	S	12	1	13	0.00000
Parasaccharibacter apium	1510841	S	28355	136223	164578	0.00479
Parasaccharibacter sp. TMW 2.1888	2268025	S	28324	137627	165951	0.00483
Gluconobacter oxydans	442	S	8464	8048	16512	0.00048
Gluconobacter cerinus	38307	S	5458	2016	7474	0.00022
Gluconobacter albidus	318683	S	4860	2581	7441	0.00022
Gluconobacter japonicus	376620	S	4765	1780	6545	0.00019
Gluconobacter sphaericus	574987	S	4529	2529	7058	0.00021
Gluconobacter thailandicus	257438	S	4141	1782	5923	0.00017
Gluconobacter potus	2724927	S	4011	3605	7616	0.00022
Gluconobacter frateurii	38308	S	3794	1765	5559	0.00016
Gluconobacter roseus	586239	S	3788	2336	6124	0.00018
Acetobacter aceti	435	S	7853	4442	12295	0.00036
Acetobacter persici	1076596	S	5418	533	5951	0.00017
Acetobacter vaccinii	2592655	S	5380	1011	6391	0.00019
Acetobacter ghanensis	431306	S	4422	851	5273	0.00015
Acetobacter orientalis	146474	S	3783	988	4771	0.00014
Acetobacter pasteurianus	438	S	2979	6321	9300	0.00027
Acetobacter cerevisiae	178900	S	2581	2032	4613	0.00013
Acetobacter ascendens	481146	S	1690	1771	3461	0.00010
Acetobacter senegalensis	446692	S	1190	1117	2307	0.00007
Acetobacter tropicalis	104102	S	1091	940	2031	0.00006
Acetobacter sp. KSO5	3373674	S	752	885	1637	0.00005
Acetobacter sp. AC2005	3134142	S	175	617	792	0.00002
Acetobacter sp. A11-2	3157859	S	30	991	1021	0.00003
Acetobacter oryzifermentans	1633874	S	618	4396	5014	0.00015
Acetobacter oryzoeni	2500548	S	200	1510	1710	0.00005
Komagataeibacter medellinensis	1177712	S	5291	7897	13188	0.00038
Komagataeibacter saccharivorans	265959	S	4772	1842	6614	0.00019
Komagataeibacter xylinus	28448	S	3568	4125	7693	0.00022
Komagataeibacter rhaeticus	215221	S	3121	2025	5146	0.00015
Komagataeibacter europaeus	33995	S	2764	1966	4730	0.00014
Komagataeibacter sucrofermentans	1053551	S	2256	1945	4201	0.00012
Komagataeibacter oboediens	65958	S	1928	1966	3894	0.00011
Komagataeibacter diospyri	1932662	S	1918	841	2759	0.00008
Komagataeibacter nataicola	265960	S	1608	1124	2732	0.00008
Komagataeibacter intermedius	66229	S	1224	1566	2790	0.00008
Komagataeibacter sp.	1965312	S	155	0	155	0.00000
Asaia sp. BMEF1	3155932	S	9832	1652	11484	0.00033
Asaia bogorensis	91915	S	8826	1531	10357	0.00030
Asaia lannensis	415421	S	6049	13067	19116	0.00056
Oecophyllibacter saccharovorans	2558360	S	14505	242	14747	0.00043
Neokomagataea tanensis	661191	S	8258	815	9073	0.00026
Aristophania vespae	2697033	S	6986	396	7382	0.00021
Formicincola oecophyllae	2558361	S	5566	83	5649	0.00016
Granulibacter bethesdensis	364410	S	5357	419	5776	0.00017
Kozakia baliensis	153496	S	5192	2210	7402	0.00022
Candidatus Kirkpatrickella diaphorinae	2984322	S	3728	206	3934	0.00011
Nguyenibacter vanlangensis	1216886	S	935	1745	2680	0.00008
Nguyenibacter sp. L1	3049350	S	407	824	1231	0.00004
Neoasaia chiangmaiensis	320497	S	3539	473	4012	0.00012
Commensalibacter melissae	2070537	S	3164	225	3389	0.00010
Commensalibacter papalotli (ex Servin-Garciduenas et al. 2014)	1208583	S	18	0	18	0.00000
Novacetimonas hansenii	436	S	3026	1168	4194	0.00012
Novacetimonas labruscae	3229898	S	123	1710	1833	0.00005
Swingsia samuiensis	1293412	S	3008	617	3625	0.00011
Lichenicola cladoniae	1484109	S	1264	176	1440	0.00004
Lichenicola sp.	2804529	S	998	299	1297	0.00004
Lichenicoccus sp.	2781899	S	2102	101	2203	0.00006
Gluconacetobacter diazotrophicus	33996	S	2035	251	2286	0.00007
Entomobacter blattae	2762277	S	1331	67	1398	0.00004
Acidibrevibacterium fodinaquatile	1969806	S	1069	252	1321	0.00004
Pararoseomonas sp. SCSIO 73927	3114537	S	577	432	1009	0.00003
Rhodovastum atsumiense	504468	S	553	31	584	0.00002
Rhodopila sp.	2480087	S	420	15	435	0.00001
Roseomonas marmotae	2768161	S	940	188	1128	0.00003
Teichococcus cervicalis	204525	S	803	149	952	0.00003
Roseomonas sp. CCTCC AB2023176	3342640	S	347	16	363	0.00001
Roseomonas sp. WA12	3466480	S	329	32	361	0.00001
Roseomonas gilardii	257708	S	641	137	778	0.00002
Roseomonas cutis	2897332	S	415	342	757	0.00002
Roseomonas fluvialis	1750527	S	369	17	386	0.00001
Roseomonas haemaphysalidis	2768162	S	316	42	358	0.00001
Roseomonas mucosa	207340	S	173	928	1101	0.00003
Sediminicoccus sp. KRV36	3133721	S	594	90	684	0.00002
Sediminicoccus sp. BL-A-41-H5	3421106	S	252	118	370	0.00001
Sediminicoccus rosea	1225128	S	277	158	435	0.00001
Roseococcus microcysteis	2771361	S	443	127	570	0.00002
Muricoccus radiodurans	2231721	S	313	50	363	0.00001
Dankookia sp. P2	3423955	S	249	33	282	0.00001
Humitalea sp. 24SJ18S-53	3422307	S	242	14	256	0.00001
Acidocella sp. MX-AZ03	2697363	S	1437	85	1522	0.00004
Acidiphilium multivorum	62140	S	190	676	866	0.00003
Acidiphilium cryptum	524	S	35	201	236	0.00001
Acidiphilium acidophilum	76588	S	18	0	18	0.00000
Acidisoma cladoniae	3040935	S	677	24	701	0.00002
Elioraea tepida	2843330	S	312	6	318	0.00001
Rhizobium sp. Pop5	1223565	S	1006	278	1284	0.00004
Rhizobium sp. SSA_523	2952477	S	884	72	956	0.00003
Rhizobium sp. WW22	3389070	S	193	26	219	0.00001
Rhizobium sp. WL3	2603277	S	176	26	202	0.00001
Rhizobium sp. BT03	3045156	S	171	113	284	0.00001
Rhizobium sp. 32-5/1	3019602	S	156	10	166	0.00000
Rhizobium sp. SYY.PMSO	3382192	S	136	8	144	0.00000
Rhizobium sp. SL42	2806346	S	124	10	134	0.00000
Rhizobium sp. TH2	2775403	S	121	3	124	0.00000
Rhizobium sp. BT04	3045157	S	119	187	306	0.00001
Rhizobium sp. Rhizsp82	3243057	S	112	105	217	0.00001
Rhizobium sp. C104	2917727	S	83	59	142	0.00000
Rhizobium sp. KDH_Rht_773_N	3465510	S	82	6	88	0.00000
Rhizobium sp. X9	2815360	S	78	232	310	0.00001
Rhizobium sp. 007	2785056	S	68	133	201	0.00001
Rhizobium sp. CB3090	3039156	S	67	10	77	0.00000
Rhizobium sp. F40D2	3453141	S	58	18	76	0.00000
Rhizobium sp. CB3171	3039157	S	53	153	206	0.00001
Rhizobium sp. AB2/73	2795216	S	45	24	69	0.00000
Rhizobium sp. NZLR1	2731096	S	45	9	54	0.00000
Rhizobium sp. PAMB 3182	3463631	S	39	44	83	0.00000
Rhizobium sp. PAMB 3174	3463630	S	35	39	74	0.00000
Rhizobium sp. BG4	2613770	S	33	30	63	0.00000
Rhizobium sp. YTU87027	3417741	S	32	9	41	0.00000
Rhizobium sp. CIAT894	2020312	S	30	10	40	0.00000
Rhizobium sp. SRDI969	3138252	S	30	507	537	0.00002
Rhizobium sp. L51/94	2819999	S	29	175	204	0.00001
Rhizobium sp. 11515TR	2028343	S	26	3	29	0.00000
Rhizobium sp. ZK1	3389872	S	25	111	136	0.00000
Rhizobium sp. WSM1274	3138254	S	22	172	194	0.00001
Rhizobium sp. YTUHZ045	2962888	S	17	28	45	0.00000
Rhizobium sp. NXC14	1981173	S	16	20	36	0.00000
Rhizobium sp. WYJ-E13	2849093	S	16	53	69	0.00000
Rhizobium leguminosarum	384	S	941	1159	2100	0.00006
Rhizobium bangladeshense	1138189	S	261	26	287	0.00001
Rhizobium lusitanum	293958	S	256	10	266	0.00001
Rhizobium phaseoli	396	S	226	89	315	0.00001
Rhizobium rhizogenes	359	S	173	204	377	0.00001
Rhizobium sullae	50338	S	164	13	177	0.00001
Rhizobium jaguaris	1312183	S	148	5	153	0.00000
Rhizobium tumorigenes	2041385	S	125	34	159	0.00000
Rhizobium rosettiformans	1368430	S	101	68	169	0.00000
Rhizobium hidalgonense	1538159	S	86	11	97	0.00000
Rhizobium oryzihabitans	2267833	S	85	281	366	0.00001
Rhizobium cremeum	2813827	S	82	7	89	0.00000
Rhizobium lentis	1138194	S	80	14	94	0.00000
Rhizobium indicum	2583231	S	72	38	110	0.00000
Rhizobium etli	29449	S	70	22	92	0.00000
Rhizobium ruizarguesonis	2081791	S	63	30	93	0.00000
Rhizobium gallicum	56730	S	54	29	83	0.00000
Rhizobium tropici	398	S	49	22	71	0.00000
Rhizobium croatiense	2867516	S	45	19	64	0.00000
Rhizobium anhuiense	1184720	S	33	8	41	0.00000
Rhizobium laguerreae	1076926	S	23	28	51	0.00000
Rhizobium johnstonii	3019933	S	23	278	301	0.00001
Rhizobium binae	1138190	S	23	7	30	0.00000
Rhizobium acidisoli	1538158	S	21	10	31	0.00000
Rhizobium beringeri	3019934	S	17	143	160	0.00000
Rhizobium sophoriradicis	1535245	S	12	28	40	0.00000
Agrobacterium tumefaciens	358	S	1256	3617	4873	0.00014
Agrobacterium fabrum	1176649	S	52	113	165	0.00000
Agrobacterium radiobacter	362	S	19	390	409	0.00001
Agrobacterium larrymoorei	160699	S	1269	502	1771	0.00005
Agrobacterium vitis	373	S	1151	390	1541	0.00004
Agrobacterium sp. rho-13.3	3072980	S	220	155	375	0.00001
Agrobacterium sp. T29	2580515	S	32	49	81	0.00000
Agrobacterium rosae	1972867	S	298	222	520	0.00002
Agrobacterium vaccinii	2735528	S	215	24	239	0.00001
Agrobacterium arsenijevicii	1585697	S	123	162	285	0.00001
Agrobacterium pusense	648995	S	114	419	533	0.00002
Agrobacterium leguminum	2792015	S	109	105	214	0.00001
Agrobacterium salinitolerans	1183413	S	89	70	159	0.00000
Agrobacterium rubi	28099	S	53	147	200	0.00001
Agrobacterium cucumeris	2862866	S	10	10	20	0.00000
Neorhizobium sp. SOG26	2060726	S	137	15	152	0.00000
Neorhizobium sp. NCHU2750	1825976	S	120	83	203	0.00001
Neorhizobium sp. CSC1952	2978974	S	63	20	83	0.00000
Neorhizobium sp. DAR64860/K0K1	3421955	S	21	248	269	0.00001
Neorhizobium sp. DAR64872/K0K18	3421958	S	15	164	179	0.00001
Neorhizobium galegae	399	S	223	37	260	0.00001
Neorhizobium petrolearium	515361	S	200	76	276	0.00001
Pararhizobium sp. IMCC3301	3067904	S	270	27	297	0.00001
Pararhizobium sp. IMCC21322	3067903	S	256	31	287	0.00001
Pararhizobium sp. O133	3449278	S	44	29	73	0.00000
Pararhizobium sp. A13	3133975	S	24	2	26	0.00000
Pararhizobium qamdonense	3031126	S	63	5	68	0.00000
Pararhizobium gei	1395951	S	62	4	66	0.00000
Pseudorhizobium banfieldiae	1125847	S	61	24	85	0.00000
Allorhizobium ampelinum	3025782	S	31	64	95	0.00000
Liberibacter crescens	1273132	S	2759	246	3005	0.00009
Candidatus Liberibacter solanacearum	556287	S	1120	19	1139	0.00003
Candidatus Liberibacter asiaticus	34021	S	565	33	598	0.00002
Candidatus Liberibacter africanus	34020	S	494	90	584	0.00002
Candidatus Liberibacter americanus	309868	S	85	4	89	0.00000
Sinorhizobium mexicanum	375549	S	1260	89	1349	0.00004
Sinorhizobium fredii	380	S	334	118	452	0.00001
Sinorhizobium sp. RAC02	1842534	S	131	12	143	0.00000
Sinorhizobium sp. CCBAU 05631	794846	S	103	133	236	0.00001
Sinorhizobium sp. BG8	2613773	S	60	5	65	0.00000
Sinorhizobium medicae	110321	S	224	117	341	0.00001
Sinorhizobium sojae	716925	S	101	28	129	0.00000
Sinorhizobium alkalisoli	1752398	S	93	28	121	0.00000
Sinorhizobium meliloti	382	S	88	147	235	0.00001
Sinorhizobium numidicum	680248	S	87	10	97	0.00000
Sinorhizobium chiapasense	501572	S	86	8	94	0.00000
Sinorhizobium terangae	110322	S	40	3	43	0.00000
Sinorhizobium prairiense	2976820	S	40	15	55	0.00000
Sinorhizobium garamanticum	680247	S	19	2	21	0.00000
Sinorhizobium americanum	194963	S	18	2	20	0.00000
Ensifer adhaerens	106592	S	229	39	268	0.00001
Ensifer canadensis	555315	S	134	28	162	0.00000
Ensifer sp. WSM1721	1041159	S	74	15	89	0.00000
Ensifer sp. R-19	3404055	S	23	3	26	0.00000
Ensifer sp. PDNC004	2811423	S	16	4	20	0.00000
Ensifer aridi	1708715	S	34	7	41	0.00000
Lentilitoribacter sp. Alg239-R112	2305987	S	1329	20	1349	0.00004
Hoeflea sp. IMCC20628	1620421	S	509	34	543	0.00002
Hoeflea sp.	1940281	S	237	20	257	0.00001
Hoeflea sp. Naph1	3388653	S	223	126	349	0.00001
Hoeflea phototrophica	244596	S	162	22	184	0.00001
Hoeflea alexandrii	288436	S	61	3	64	0.00000
Shinella zoogloeoides	352475	S	323	479	802	0.00002
Shinella sp. PSBB067	2715959	S	22	40	62	0.00000
Shinella sp. H4-D48	2925841	S	20	16	36	0.00000
Shinella sp. HZN7	879274	S	17	73	90	0.00000
Shinella oryzae	2871820	S	116	58	174	0.00001
Shinella yambaruensis	415996	S	90	203	293	0.00001
Shinella sumterensis	1967501	S	17	20	37	0.00000
Affinirhizobium rhizoryzae	451876	S	143	33	176	0.00001
Affinirhizobium pseudoryzae	379684	S	65	17	82	0.00000
Terrirhizobium terrae	2926709	S	173	20	193	0.00001
Peteryoungia algae	2919917	S	87	11	98	0.00000
Peteryoungia desertarenae	1813451	S	58	5	63	0.00000
Georhizobium profundi	2341112	S	16	32	48	0.00000
Georhizobium sp. MAB10	3028319	S	12	23	35	0.00000
Paenirhizobium daejeonense	240521	S	69	37	106	0.00000
Ciceribacter thiooxidans	1969821	S	49	4	53	0.00000
Bartonella sp. DGB1	3239807	S	2562	148	2710	0.00008
Bartonella sp. B35(2025)	3239294	S	2478	225	2703	0.00008
Bartonella sp. B30(2025)	3239293	S	1656	147	1803	0.00005
Bartonella sp. WD16.2	1933904	S	1144	219	1363	0.00004
Bartonella sp. DGB2	3388426	S	323	21	344	0.00001
Bartonella sp. B23	3239292	S	266	30	296	0.00001
Bartonella sp. HY761	2979330	S	192	666	858	0.00002
Bartonella sp. B41	3239296	S	122	11	133	0.00000
Bartonella sp. B39	3239295	S	106	19	125	0.00000
Bartonella sp. B10	3239289	S	102	12	114	0.00000
Bartonella sp. B17	3239291	S	86	10	96	0.00000
Bartonella sp. HY406	2979331	S	75	265	340	0.00001
Bartonella sp. TP	3057550	S	64	1	65	0.00000
Bartonella sp. B12(2025)	3239290	S	58	4	62	0.00000
Bartonella sp. HY038	2759660	S	38	127	165	0.00000
Bartonella sp. C271	3070220	S	31	4	35	0.00000
Bartonella sp. 1-1C	515256	S	28	18	46	0.00000
Bartonella bacilliformis	774	S	954	96	1050	0.00003
Bartonella apihabitans	2750929	S	545	46	591	0.00002
Bartonella quintana	803	S	267	22	289	0.00001
Bartonella ancashensis	1318743	S	202	19	221	0.00001
Bartonella grahamii	33045	S	176	62	238	0.00001
Bartonella tribocorum	85701	S	176	187	363	0.00001
Bartonella machadoae	2893471	S	170	37	207	0.00001
Bartonella schoenbuchensis	165694	S	141	25	166	0.00000
Bartonella henselae	38323	S	131	14	145	0.00000
Bartonella choladocola	2750995	S	128	14	142	0.00000
Bartonella harrusi	2961895	S	121	33	154	0.00000
Bartonella taylorii	33046	S	119	54	173	0.00001
Bartonella alsatica	52764	S	110	11	121	0.00000
Bartonella heixiaziensis	1461000	S	106	56	162	0.00000
Bartonella vinsonii	33047	S	99	17	116	0.00000
Bartonella australis	388640	S	97	7	104	0.00000
Bartonella gliris	3004109	S	75	30	105	0.00000
Bartonella krasnovii	2267275	S	67	13	80	0.00000
Bartonella birtlesii	111504	S	45	22	67	0.00000
Bartonella kosoyi	2133959	S	43	113	156	0.00000
Bartonella clarridgeiae	56426	S	38	5	43	0.00000
Bartonella elizabethae	807	S	36	57	93	0.00000
Bartonella bovis	155194	S	27	3	30	0.00000
Bradyrhizobium sp. Pa8	3386552	S	482	150	632	0.00002
Bradyrhizobium sp. WSM471	319017	S	369	457	826	0.00002
Bradyrhizobium sp. CB82	3039159	S	330	17	347	0.00001
Bradyrhizobium sp. STM 3562	578924	S	206	4	210	0.00001
Bradyrhizobium sp. NP1	3049772	S	157	5	162	0.00000
Bradyrhizobium sp. ORS 285	115808	S	133	7	140	0.00000
Bradyrhizobium sp. Ash2021	2954771	S	127	3	130	0.00000
Bradyrhizobium sp. WD16	1521768	S	114	5	119	0.00000
Bradyrhizobium sp. 170	2782641	S	112	11	123	0.00000
Bradyrhizobium sp. ORS 278	114615	S	107	6	113	0.00000
Bradyrhizobium sp. CB1015	2976822	S	92	16	108	0.00000
Bradyrhizobium sp. 40	2782674	S	92	103	195	0.00001
Bradyrhizobium sp. CB3481	3039158	S	84	4	88	0.00000
Bradyrhizobium sp. CIAT3101	439387	S	79	7	86	0.00000
Bradyrhizobium sp. SK17	2057741	S	78	27	105	0.00000
Bradyrhizobium sp. NDS-1	3080014	S	75	7	82	0.00000
Bradyrhizobium sp. 200	2782665	S	75	5	80	0.00000
Bradyrhizobium sp. 186	2782654	S	73	7	80	0.00000
Bradyrhizobium genosp. A	83626	S	70	7	77	0.00000
Bradyrhizobium sp. WCU1	3457316	S	67	8	75	0.00000
Bradyrhizobium genosp. L	83637	S	64	3	67	0.00000
Bradyrhizobium sp. CB1650	3039153	S	63	4	67	0.00000
Bradyrhizobium sp. sBnM-33	2831780	S	59	1	60	0.00000
Bradyrhizobium sp. B117	3140246	S	59	80	139	0.00000
Bradyrhizobium sp. STM 3557	578920	S	54	1	55	0.00000
Bradyrhizobium sp. 195	2782662	S	52	6	58	0.00000
Bradyrhizobium sp. CCBAU 53340	1325112	S	50	18	68	0.00000
Bradyrhizobium sp. LMG 9283	592064	S	40	4	44	0.00000
Bradyrhizobium sp. T-1	3680192	S	37	13	50	0.00000
Bradyrhizobium genosp. P	83641	S	37	1	38	0.00000
Bradyrhizobium sp. CCGE-LA001	1223566	S	36	4	40	0.00000
Bradyrhizobium sp. BWA-3-5	3080013	S	36	1	37	0.00000
Bradyrhizobium sp. McL0615	3415673	S	28	0	28	0.00000
Bradyrhizobium sp. ORS 86	1685970	S	28	9	37	0.00000
Bradyrhizobium sp. McL0616	3415674	S	26	1	27	0.00000
Bradyrhizobium sp. CCBAU 51753	1325100	S	25	1	26	0.00000
Bradyrhizobium sp. 6(2017)	1197460	S	24	12	36	0.00000
Bradyrhizobium sp. ORS 111	1685958	S	24	7	31	0.00000
Bradyrhizobium sp. BLXBL-03	3395916	S	22	1	23	0.00000
Bradyrhizobium sp. C-145	574727	S	22	20	42	0.00000
Bradyrhizobium sp. CCBAU 051011	858422	S	21	1	22	0.00000
Bradyrhizobium sp. B097	3140244	S	19	6	25	0.00000
Bradyrhizobium sp. RDM12	3450174	S	18	1	19	0.00000
Bradyrhizobium sp. I71	2590772	S	18	7	25	0.00000
Bradyrhizobium sp. Pha-3	208375	S	16	19	35	0.00000
Bradyrhizobium sp. 191	2782659	S	16	6	22	0.00000
Bradyrhizobium sp. SPXBL-02	3395912	S	15	55	70	0.00000
Bradyrhizobium sp. NC92	55395	S	13	21	34	0.00000
Bradyrhizobium sp. BLXBL-01	3395915	S	12	42	54	0.00000
Bradyrhizobium sp. PUT101	3447427	S	12	5	17	0.00000
Bradyrhizobium sp. SMVTL-02	3395917	S	11	32	43	0.00000
Bradyrhizobium sp. 930_D9_N1_4	3240374	S	10	0	10	0.00000
Bradyrhizobium sp. CCGUVB23	2949630	S	10	6	16	0.00000
Bradyrhizobium canariense	255045	S	680	13	693	0.00002
Bradyrhizobium erythrophlei	1437360	S	307	5	312	0.00001
Bradyrhizobium prioriisuperbiae	2854389	S	263	5	268	0.00001
Bradyrhizobium barranii	2992140	S	169	294	463	0.00001
Bradyrhizobium sediminis	2840469	S	165	6	171	0.00000
Bradyrhizobium roseum	3056648	S	159	4	163	0.00000
Bradyrhizobium japonicum	375	S	153	347	500	0.00001
Bradyrhizobium lablabi	722472	S	151	128	279	0.00001
Bradyrhizobium centrosematis	1300039	S	110	11	121	0.00000
Bradyrhizobium icense	1274631	S	110	5	115	0.00000
Bradyrhizobium guangzhouense	1325095	S	94	36	130	0.00000
Bradyrhizobium ontarionense	2898149	S	92	3	95	0.00000
Bradyrhizobium betae	244734	S	89	115	204	0.00001
Bradyrhizobium quebecense	2748629	S	86	32	118	0.00000
Bradyrhizobium lupini	136996	S	74	166	240	0.00001
Bradyrhizobium huanghuaihaiense	990078	S	71	12	83	0.00000
Bradyrhizobium liaoningense	43992	S	64	19	83	0.00000
Bradyrhizobium ganzhouense	1179767	S	53	4	57	0.00000
Bradyrhizobium brasilense	1419277	S	51	14	65	0.00000
Bradyrhizobium diazoefficiens	1355477	S	48	501	549	0.00002
Bradyrhizobium arachidis	858423	S	42	38	80	0.00000
Bradyrhizobium ottawaense	931866	S	35	68	103	0.00000
Bradyrhizobium paxllaeri	190148	S	35	1	36	0.00000
Bradyrhizobium elkanii	29448	S	33	101	134	0.00000
Bradyrhizobium vignae	1549949	S	27	87	114	0.00000
Bradyrhizobium guangxiense	1325115	S	26	10	36	0.00000
Bradyrhizobium commune	83627	S	24	1	25	0.00000
Bradyrhizobium oligotrophicum	44255	S	24	1	25	0.00000
Bradyrhizobium cosmicum	1404864	S	21	3	24	0.00000
Bradyrhizobium cenepequi	2821403	S	21	0	21	0.00000
Bradyrhizobium septentrionale	1404411	S	20	8	28	0.00000
Bradyrhizobium xenonodulans	2736875	S	19	1	20	0.00000
Bradyrhizobium symbiodeficiens	1404367	S	16	8	24	0.00000
Bradyrhizobium pachyrhizi	280333	S	16	10	26	0.00000
Bradyrhizobium guangdongense	1325090	S	14	5	19	0.00000
Bradyrhizobium amphicarpaeae	1404768	S	13	1	14	0.00000
Bradyrhizobium daqingense	993502	S	12	2	14	0.00000
Afipia carboxydohydrogena	290	S	1201	67	1268	0.00004
Afipia sp. GAS231	1882747	S	466	65	531	0.00002
Afipia sp. TerB	3450748	S	35	2	37	0.00000
Afipia carboxidovorans	40137	S	133	2262	2395	0.00007
Tardiphaga sp. 768_D3_N2_1	3240783	S	341	20	361	0.00001
Tardiphaga sp. 709	3076039	S	181	41	222	0.00001
Tardiphaga sp. 866_E4_N1_4	3240766	S	54	54	108	0.00000
Tardiphaga sp. 37S4	1404741	S	40	69	109	0.00000
Tardiphaga sp. 172_B4_N1_3	3240787	S	21	29	50	0.00000
Tardiphaga sp. 42S5	1404799	S	12	9	21	0.00000
Tardiphaga sp. 215_C5_N2_1	3240774	S	12	19	31	0.00000
Tardiphaga alba	340268	S	88	3	91	0.00000
Tardiphaga robiniae	943830	S	18	10	28	0.00000
Rhodopseudomonas palustris	1076	S	566	44	610	0.00002
Rhodopseudomonas sp. BAL398	3034676	S	69	101	170	0.00000
Rhodopseudomonas boonkerdii	475937	S	78	17	95	0.00000
Nitrobacter sp. TKz-YC02	3398704	S	79	13	92	0.00000
Nitrobacter sp. TKz-YC01	3398703	S	26	35	61	0.00000
Nitrobacter sp. JJSN	3453033	S	22	22	44	0.00000
Nitrobacter winogradskyi	913	S	36	66	102	0.00000
Nitrobacter hamburgensis	912	S	11	11	22	0.00000
Rugositalea oryzae	674703	S	153	3	156	0.00000
Variibacter gotjawalensis	1333996	S	19	0	19	0.00000
Mesorhizobium sp. Pch-S	2082387	S	309	26	335	0.00001
Mesorhizobium sp. AaZ16	3402289	S	264	16	280	0.00001
Mesorhizobium sp. NBSH29	2654249	S	172	3	175	0.00001
Mesorhizobium sp. NZP2077	2483404	S	146	38	184	0.00001
Mesorhizobium sp. ANAO-SY3R2	3166644	S	140	63	203	0.00001
Mesorhizobium sp. 131-2-5	2744519	S	112	816	928	0.00003
Mesorhizobium sp. ASY16-5R	3445772	S	109	5	114	0.00000
Mesorhizobium sp. PAMC28654	2880934	S	106	8	114	0.00000
Mesorhizobium sp. ISC25	3077335	S	97	11	108	0.00000
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	2493678	S	87	19	106	0.00000
Mesorhizobium sp. B4-1-4	2589888	S	84	7	91	0.00000
Mesorhizobium sp. AR02	2865837	S	82	32	114	0.00000
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	2493670	S	75	238	313	0.00001
Mesorhizobium sp. INR15	2654248	S	75	3	78	0.00000
Mesorhizobium sp. J8	2777475	S	71	10	81	0.00000
Mesorhizobium sp. B2-1-8	2589967	S	69	8	77	0.00000
Mesorhizobium sp. B2-8-5	2589903	S	60	9	69	0.00000
Mesorhizobium sp. AR07	2865838	S	58	18	76	0.00000
Mesorhizobium sp. WSM4083	3446363	S	58	25	83	0.00000
Mesorhizobium sp. AR10	2865839	S	55	16	71	0.00000
