name	taxonomy_id	taxonomy_lvl	Superkingdom	Kingdom	Phylum	Class	Order	Family	5MMH_5_pct_reads	6PEH_6_pct_reads	SVH11_Q11_pct_reads
Argentina	3131914	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	0.0420	0.0870	0.0370
Rosa	3764	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	0.0570	0.1090	0.0720
Humulus	3484	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Cannabaceae	0.2180	0.5770	0.3370
Cannabis	3482	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Cannabaceae	0.0660	0.1080	0.1080
Ziziphus	72171	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rhamnaceae	0.0910	0.1470	0.2200
Hevea	3980	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	0.1290	0.2480	0.1920
Manihot	3982	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	0.0940	0.2130	0.1360
Euphorbia	3990	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	0.1130	0.2080	0.1520
Mercurialis	3984	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	0.1090	0.2230	0.1870
Ricinus	3987	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	0.0460	0.0720	0.0740
Populus	3689	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Salicaceae	0.2530	0.5000	0.4020
Quercus	3511	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Fagaceae	0.1650	0.1930	0.2000
Castanea	21019	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Fagaceae	0.0810	0.1760	0.1350
Juglans	16718	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Juglandaceae	0.1430	0.2280	0.1960
Carya	13402	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Juglandaceae	0.0700	0.0700	0.0890
Alnus	3515	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Betulaceae	0.0730	0.1260	0.1010
Corylus	13450	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Betulaceae	0.0450	0.0750	0.0600
Benincasa	102210	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	0.1290	0.2810	0.2140
Cucumis	3655	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	0.2260	0.5270	0.4710
Cucurbita	3660	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	0.0300	0.0420	0.0450
Tripterygium	123484	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	0.0570	0.0590	0.0750
Gossypium	3633	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	0.3490	0.5780	0.4750
Theobroma	3640	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	0.0480	0.0900	0.0670
Eucalyptus	3932	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	0.1220	0.1100	0.0770
Rhodamnia	178132	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	0.0990	0.0300	0.0350
Punica	22662	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Lythraceae	0.0910	0.0630	0.0530
Brassica	3705	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	0.2580	0.6940	0.6100
Raphanus	3725	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	0.0940	0.2140	0.2350
Camelina	71323	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	0.0600	0.0900	0.0720
Arabidopsis	3701	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	0.0100	0.0230	0.0140
Mangifera	23461	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Anacardiaceae	0.0820	0.1650	0.1480
Citrus	2706	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	0.0490	0.0850	0.0790
Vitis	3603	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Vitales	Vitaceae	0.1220	0.2180	0.1970
Solanum	4107	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	0.5310	1.0880	0.8820
Capsicum	4071	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	0.3770	0.5730	0.5110
Lycium	24646	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	0.2080	0.3180	0.2860
Nicotiana	4085	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	0.4340	0.7150	0.5900
Ipomoea	4119	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	0.0530	0.0980	0.0880
Primulina	48772	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Gesneriaceae	0.1840	0.3130	0.2700
Henckelia	199091	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Gesneriaceae	0.0640	0.0810	0.1040
Salvia	21880	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	0.1500	0.2660	0.2130
Olea	4145	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	0.1320	0.2090	0.1900
Sesamum	4181	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Pedaliaceae	0.0500	0.1150	0.0760
Coffea	13442	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	0.2350	0.2360	0.1590
Lactuca	4235	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	0.6320	1.1560	1.0490
Rutidosis	125764	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	0.2320	0.4100	0.3190
Helianthus	4231	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	0.1940	0.2610	0.2130
Erigeron	41574	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	0.0950	0.1760	0.1250
Cynara	4264	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	0.1090	0.1990	0.1500
Apium	4044	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	0.1750	0.3700	0.2580
Daucus	4038	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	0.0660	0.1530	0.1180
Impatiens	35939	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Balsaminaceae	0.1000	0.2050	0.1570
Actinidia	3624	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Actinidiaceae	0.0880	0.1760	0.1360
Diospyros	13492	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Ebenaceae	0.0780	0.0680	0.0880
Rhododendron	4346	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Ericaceae	0.0510	0.0840	0.0530
Beta	3554	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Chenopodiaceae	0.0900	0.1190	0.1320
Spinacia	3561	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Chenopodiaceae	0.1370	0.2850	0.2670
Silene	3573	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	0.1270	0.1900	0.1620
Amaranthus	3564	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	0.0910	0.1880	0.2050
Malania	397391	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Ximeniaceae	0.1320	0.2110	0.1930
Triticum	4564	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	0.3140	0.3700	0.3230
Aegilops	4480	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	0.0550	0.1030	0.0900
Hordeum	4512	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	0.1790	0.2310	0.1990
Lolium	4520	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	0.1170	0.1340	0.1250
Brachypodium	15367	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	0.0190	0.0210	0.0130
Oryza	4527	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	0.0810	0.1170	0.1020
Miscanthus	62336	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	0.0890	0.1150	0.0710
Zea	4575	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	0.0690	0.0860	0.0910
Sorghum	4557	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	0.0300	0.0410	0.0290
Panicum	4539	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	0.0660	0.0890	0.0690
Setaria	4554	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	0.0400	0.0420	0.0280
Phragmites	15745	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	0.0830	0.0950	0.0740
Ananas	4614	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Bromeliaceae	0.0490	0.0970	0.0510
Carex	13398	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Cyperaceae	0.0660	0.1750	0.1960
Typha	4732	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Typhaceae	0.0430	0.0920	0.0960
Zingiber	4650	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	0.1950	0.2600	0.2680
Curcuma	99568	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	0.0620	0.1010	0.0720
Musa	4640	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Musaceae	0.1950	0.6030	0.4460
Elaeis	51952	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	0.1090	0.1630	0.1390
Phoenix	4719	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	0.0490	0.0820	0.0830
Asparagus	4685	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	0.0880	0.1130	0.1020
Dioscorea	4672	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	0.0800	0.2000	0.1110
Wolffia	161109	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	0.0540	0.1070	0.0850
Papaver	3468	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Papaveraceae	0.1990	0.3170	0.2470
Telopea	54954	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Proteaceae	0.0780	0.0960	0.0860
Macadamia	4329	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Proteaceae	0.0570	0.0350	0.0710
Magnolia	3402	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Magnoliales	Magnoliaceae	0.1200	0.1630	0.1170
Nymphaea	4418	G	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Nymphaeales	Nymphaeaceae	0.0330	0.0460	0.0550
Cryptomeria	3368	G	Eukaryota	Viridiplantae	Streptophyta	Pinopsida	Cupressales	Cupressaceae	0.6010	1.0850	0.9460
Physcomitrium	37414	G	Eukaryota	Viridiplantae	Streptophyta	Bryopsida	Funariales	Funariaceae	0.0710	0.1670	0.1210
Ostreococcus	70447	G	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	0.0030	0.0040	0.0020
Bathycoccus	41874	G	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	0.0010	0.0000	0.0010
Micromonas	38832	G	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	0.0020	0.0000	0.0000
Chlamydomonas	3052	G	Eukaryota	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	0.0040	0.0000	0.0020
Homo	9605	G	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Hominidae	1.0180	1.7060	1.7430
Zygosaccharomyces	4953	G	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	0.1650	0.0200	0.0190
Saccharomyces	4930	G	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	0.0140	0.0100	0.0220
Naumovozyma	278028	G	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	0.0070	0.0160	0.0200
Tetrapisispora	113604	G	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	0.0050	0.0070	0.0050
Torulaspora	4948	G	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	0.0060	0.0010	0.0010
Kluyveromyces	4910	G	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	0.0050	0.0020	0.0050
Eremothecium	33170	G	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	0.0080	0.0010	0.0040
Zygotorulaspora	1196389	G	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	0.0050	0.0010	0.0030
Nakaseomyces	374468	G	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	0.0050	0.0030	0.0090
Henningerozyma	3163253	G	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	0.0030	0.0060	0.0040
Kazachstania	71245	G	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	0.0030	0.0040	0.0020
Lachancea	300275	G	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	0.0010	0.0000	0.0000
Huiozyma	3163251	G	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	0.0010	0.0010	0.0010
Saccharomycodes	36034	G	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycodales	Saccharomycodaceae	0.0070	0.0090	0.0160
Candida	5475	G	Eukaryota	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	0.0260	0.0120	0.0130
Lodderomyces	36913	G	Eukaryota	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	0.0030	0.0020	0.0050
Debaryomyces	4958	G	Eukaryota	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	0.0040	0.0030	0.0010
Scheffersomyces	766733	G	Eukaryota	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	0.0020	0.0000	0.0010
Yamadazyma	766765	G	Eukaryota	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	0.0010	0.0010	0.0010
Candidozyma	3303203	G	Eukaryota	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	0.0010	0.0000	0.0010
Australozyma	3300567	G	Eukaryota	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	0.0010	0.0000	0.0000
Brettanomyces	13366	G	Eukaryota	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	0.0030	0.0020	0.0010
Ogataea	461281	G	Eukaryota	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	0.0020	0.0010	0.0010
Pichia	4919	G	Eukaryota	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	0.0020	0.0010	0.0000
Komagataella	460517	G	Eukaryota	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	0.0010	0.0000	0.0000
Sugiyamaella	410829	G	Eukaryota	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	0.0030	0.0000	0.0020
Yarrowia	4951	G	Eukaryota	Fungi	Ascomycota	Dipodascomycetes	Dipodascales		0.0000	0.0000	0.0000
Fusarium	5506	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	0.0230	0.0180	0.0280
Pochonia	243023	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	0.0070	0.0080	0.0060
Ustilaginoidea	124426	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	0.0020	0.0030	0.0080
Metarhizium	5529	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	0.0010	0.0010	0.0010
Trichoderma	5543	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	0.0090	0.0030	0.0060
Purpureocillium	1052105	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	0.0010	0.0010	0.0010
Drechmeria	98402	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	0.0010	0.0010	0.0010
Akanthomyces	150366	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	0.0010	0.0010	0.0000
Colletotrichum	5455	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	0.0090	0.0090	0.0100
Sordaria	5146	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	0.0030	0.0070	0.0060
Neurospora	5140	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	0.0020	0.0030	0.0060
Thermothelomyces	1920207	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	0.0020	0.0000	0.0000
Remersonia	72143	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	0.0010	0.0010	0.0000
Thermothielavioides	2609811	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	0.0010	0.0010	0.0010
Podospora	5144	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	0.0020	0.0020	0.0020
Pyricularia	48558	G	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	0.0080	0.0110	0.0090
Botrytis	33196	G	Eukaryota	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	0.0040	0.0010	0.0050
Zymoseptoria	1047167	G	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	0.0160	0.0250	0.0070
Fulvia	2897311	G	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	0.0020	0.0000	0.0010
Cercospora	29002	G	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	0.0010	0.0010	0.0010
Pyrenophora	5027	G	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	0.0040	0.0040	0.0010
Alternaria	5598	G	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	0.0020	0.0060	0.0050
Ascochyta	5453	G	Eukaryota	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	0.0020	0.0000	0.0010
Talaromyces	5094	G	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	0.0120	0.0010	0.0020
Aspergillus	5052	G	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	0.0080	0.0030	0.0060
Penicillium	5073	G	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	0.0030	0.0010	0.0040
Coccidioides	5500	G	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	0.0030	0.0000	0.0020
Schizosaccharomyces	4895	G	Eukaryota	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	0.0090	0.0090	0.0100
Kwoniella	490731	G	Eukaryota	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	0.0290	0.0270	0.0250
Cryptococcus	5206	G	Eukaryota	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	0.0060	0.0010	0.0020
Vanrija	1851468	G	Eukaryota	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	0.0020	0.0000	0.0000
Cutaneotrichosporon	1838142	G	Eukaryota	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	0.0010	0.0000	0.0000
Psilocybe	71950	G	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	0.0030	0.0060	0.0060
Marasmius	34448	G	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	0.0010	0.0010	0.0020
Rhizoctonia	1322061	G	Eukaryota	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	0.0010	0.0000	0.0010
Puccinia	5296	G	Eukaryota	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	0.0140	0.0420	0.0280
Sporisorium	63265	G	Eukaryota	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	0.0010	0.0000	0.0010
Mycosarcoma	2689624	G	Eukaryota	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales		0.0010	0.0000	0.0000
Malassezia	55193	G	Eukaryota	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	0.0010	0.0000	0.0010
Rhizophagus	1129544	G	Eukaryota	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	0.0420	0.1310	0.0850
Vairimorpha	6038	G	Eukaryota	Fungi	Microsporidia			Nosematidae	0.0030	0.0040	0.0050
Encephalitozoon	6033	G	Eukaryota	Fungi	Microsporidia			Unikaryonidae	0.0000	0.0000	0.0000
Plasmodium	5820	G	Eukaryota		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	0.0660	0.1360	0.1150
Theileria	5873	G	Eukaryota		Apicomplexa	Aconoidasida	Piroplasmida	Theileriidae	0.0050	0.0100	0.0140
Babesia	5864	G	Eukaryota		Apicomplexa	Aconoidasida	Piroplasmida	Babesiidae	0.0030	0.0020	0.0040
Cryptosporidium	5806	G	Eukaryota		Apicomplexa	Conoidasida	Eucoccidiorida	Cryptosporidiidae	0.0060	0.0100	0.0100
Toxoplasma	5810	G	Eukaryota		Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	0.0040	0.0030	0.0010
Neospora	29175	G	Eukaryota		Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	0.0020	0.0000	0.0010
Besnoitia	94642	G	Eukaryota		Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	0.0010	0.0000	0.0010
Paramecium	5884	G	Eukaryota		Ciliophora	Oligohymenophorea	Peniculida	Parameciidae	0.0000	0.0000	0.0000
Phaeodactylum	2849	G	Eukaryota		Bacillariophyta	Bacillariophyceae	Naviculales	Phaeodactylaceae	0.0030	0.0000	0.0030
Thalassiosira	35127	G	Eukaryota		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	0.0010	0.0000	0.0000
Bremia	4778	G	Eukaryota		Oomycota	Peronosporomycetes	Peronosporales	Peronosporaceae	0.0030	0.0010	0.0020
Bigelowiella	227085	G	Eukaryota		Cercozoa	Chlorarachniophyceae			0.0000	0.0000	0.0000
Trichomonas	5721	G	Eukaryota		Parabasalia		Trichomonadida	Trichomonadidae	0.0170	0.0320	0.0190
Spironucleus	39709	G	Eukaryota		Fornicata		Diplomonadida	Hexamitidae	0.0020	0.0060	0.0040
Giardia	5740	G	Eukaryota		Fornicata		Diplomonadida	Hexamitidae	0.0000	0.0000	0.0000
Dictyostelium	5782	G	Eukaryota		Evosea	Eumycetozoa	Dictyosteliales	Dictyosteliaceae	0.0160	0.0280	0.0130
Leishmania	5658	G	Eukaryota		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	0.0120	0.0010	0.0030
Porcisia	2761499	G	Eukaryota		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	0.0000	0.0000	0.0000
Trypanosoma	5690	G	Eukaryota		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	0.0010	0.0000	0.0010
Cyanidioschyzon	45156	G	Eukaryota		Rhodophyta	Bangiophyceae	Cyanidiales	Cyanidiaceae	0.0000	0.0000	0.0000
Guillardia	55528	G	Eukaryota			Cryptophyceae	Pyrenomonadales	Geminigeraceae	0.0000	0.0000	0.0000
Methanobrevibacter	2172	G	Archaea	Methanobacteriati	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	0.0350	0.0520	0.0410
Methanobacterium	2160	G	Archaea	Methanobacteriati	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	0.0060	0.0250	0.0090
Methanosphaera	2316	G	Archaea	Methanobacteriati	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	0.0020	0.0000	0.0010
Methanothermobacter	145260	G	Archaea	Methanobacteriati	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	0.0010	0.0000	0.0000
Methanotorris	196119	G	Archaea	Methanobacteriati	Methanobacteriota	Methanococci	Methanococcales	Methanocaldococcaceae	0.0080	0.0130	0.0070
Methanocaldococcus	196118	G	Archaea	Methanobacteriati	Methanobacteriota	Methanococci	Methanococcales	Methanocaldococcaceae	0.0060	0.0070	0.0050
Methanococcus	2184	G	Archaea	Methanobacteriati	Methanobacteriota	Methanococci	Methanococcales	Methanococcaceae	0.0020	0.0000	0.0010
Methanothermococcus	155862	G	Archaea	Methanobacteriati	Methanobacteriota	Methanococci	Methanococcales	Methanococcaceae	0.0000	0.0000	0.0000
Methanofervidicoccus	2607661	G	Archaea	Methanobacteriati	Methanobacteriota	Methanococci	Methanococcales		0.0000	0.0000	0.0000
Methanopyrus	2319	G	Archaea	Methanobacteriati	Methanobacteriota	Methanopyri	Methanopyrales	Methanopyraceae	0.0000	0.0000	0.0000
Methanosarcina	2207	G	Archaea	Methanobacteriati	Methanobacteriota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	0.0100	0.0230	0.0250
