name	taxonomy_id	taxonomy_lvl	Superkingdom	Kingdom	Phylum	Class	Order	Family	Genus	5MMH_5_pct_reads	6PEH_6_pct_reads	SVH11_Q11_pct_reads
Pseudodesulfovibrio cashew	2678688	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	0.0000	0.0000	0.0000
Pseudodesulfovibrio methanolicus	3126690	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	0.0000	0.0000	0.0000
Pseudodesulfovibrio mercurii	641491	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	0.0000	0.0000	0.0000
Pseudodesulfovibrio piezophilus	879567	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	0.0000	0.0000	0.0000
uncultured Pseudodesulfovibrio sp.	2035858	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	0.0000	0.0000	0.0000
Pseudodesulfovibrio nedwellii	2973072	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	0.0000	0.0000	0.0000
Lawsonia intracellularis	29546	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Lawsonia	0.0040	0.0100	0.0040
Nitratidesulfovibrio liaohensis	2604158	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Nitratidesulfovibrio	0.0010	0.0000	0.0000
Nitratidesulfovibrio sp. HK-II	2009266	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Nitratidesulfovibrio	0.0000	0.0000	0.0000
Nitratidesulfovibrio vulgaris	881	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Nitratidesulfovibrio	0.0000	0.0000	0.0000
Megalodesulfovibrio gigas	879	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Megalodesulfovibrio	0.0010	0.0000	0.0000
Halodesulfovibrio aestuarii	126333	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Halodesulfovibrio	0.0010	0.0000	0.0020
Oceanidesulfovibrio marinus	370038	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Oceanidesulfovibrio	0.0010	0.0000	0.0000
Salidesulfovibrio onnuriiensis	2583823	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Salidesulfovibrio	0.0010	0.0000	0.0000
Desulfolutivibrio sulfodismutans	63561	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfolutivibrio	0.0000	0.0000	0.0000
Desulfolutivibrio sulfoxidireducens	2773299	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfolutivibrio	0.0000	0.0000	0.0000
Solidesulfovibrio sp. DCME	3447380	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Solidesulfovibrio	0.0000	0.0000	0.0000
Solidesulfovibrio carbinoliphilus	345370	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Solidesulfovibrio	0.0000	0.0000	0.0010
Solidesulfovibrio magneticus	184917	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Solidesulfovibrio	0.0000	0.0000	0.0000
Oleidesulfovibrio alaskensis	58180	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Oleidesulfovibrio	0.0010	0.0000	0.0000
Bilophila wadsworthia	35833	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	0.0000	0.0000	0.0000
Desulfocurvibacter africanus	873	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfocurvibacter	0.0000	0.0000	0.0000
uncultured Mailhella sp.	1981031	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Mailhella	0.0000	0.0000	0.0000
Desulfobaculum bizertense	376490	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfobaculum	0.0000	0.0000	0.0000
Desulfomicrobium orale	132132	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	0.0010	0.0000	0.0000
Desulfomicrobium baculatum	899	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	0.0000	0.0000	0.0000
Desulfohalobium retbaense	45663	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfohalobiaceae	Desulfohalobium	0.0000	0.0000	0.0000
Geobacter sp. SVR	2495594	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	0.0050	0.0070	0.0010
Geobacter sp. FeAm09	2597769	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	0.0000	0.0000	0.0000
Geobacter sp. DSM 9736	1277350	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	0.0000	0.0000	0.0000
Geobacter benzoatilyticus	2815309	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	0.0000	0.0000	0.0000
Geobacter pickeringii	345632	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	0.0000	0.0000	0.0000
Geobacter sulfurreducens	35554	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	0.0000	0.0000	0.0000
Geobacter anodireducens	1340425	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	0.0000	0.0000	0.0000
Geotalea uraniireducens	351604	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geotalea	0.0020	0.0000	0.0000
Geotalea daltonii	1203471	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geotalea	0.0000	0.0000	0.0000
Trichlorobacter lovleyi	313985	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Trichlorobacter	0.0020	0.0000	0.0000
Geomonas paludis	2740185	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geomonas	0.0000	0.0000	0.0000
Geomonas subterranea	2847989	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geomonas	0.0000	0.0000	0.0000
Geomonas oryzisoli	2847992	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geomonas	0.0000	0.0000	0.0010
Geomonas diazotrophica	2843197	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geomonas	0.0000	0.0000	0.0000
Geomonas sp. RF6	2897342	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geomonas	0.0000	0.0000	0.0000
Citrifermentans bemidjiense	225194	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Citrifermentans	0.0000	0.0000	0.0000
Citrifermentans bremense	60035	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Citrifermentans	0.0000	0.0000	0.0000
Desulfuromonas thiophila	57664	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	0.0050	0.0090	0.0020
Desulfuromonas sp. AOP6	1566351	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	0.0010	0.0000	0.0010
Desulfuromonas sp. DDH964	1823759	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	0.0000	0.0000	0.0010
Desulfuromonas soudanensis	1603606	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	0.0010	0.0000	0.0000
Desulfuromonas versatilis	2802975	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	0.0010	0.0000	0.0000
Pelobacter propionicus	29543	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Pelobacter	0.0000	0.0000	0.0000
Geoalkalibacter subterraneus	483547	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Geoalkalibacteraceae	Geoalkalibacter	0.0010	0.0000	0.0000
Geoalkalibacter halelectricus	2847045	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Geoalkalibacteraceae	Geoalkalibacter	0.0000	0.0000	0.0000
Syntrophotalea carbinolica	19	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Syntrophotaleaceae	Syntrophotalea	0.0000	0.0000	0.0000
Syntrophotalea acetylenica	29542	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Syntrophotaleaceae	Syntrophotalea	0.0000	0.0000	0.0010
Syntrophotalea acetylenivorans	1842532	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Syntrophotaleaceae	Syntrophotalea	0.0000	0.0010	0.0000
Desulfosarcina sp. BuS5	933262	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina	0.0030	0.0000	0.0020
Desulfosarcina variabilis	2300	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina	0.0030	0.0000	0.0000
Desulfosarcina ovata	83564	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina	0.0020	0.0010	0.0040
Desulfosarcina alkanivorans	571177	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina	0.0010	0.0000	0.0000
Desulfobacter postgatei	2293	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter	0.0020	0.0040	0.0080
uncultured Desulfobacter sp.	240139	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter	0.0010	0.0000	0.0000
Desulfobacter hydrogenophilus	2291	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter	0.0000	0.0000	0.0000
Desulfobacula toluolica	28223	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacula	0.0010	0.0000	0.0000
Desulforapulum autotrophicum	2296	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulforapulum	0.0000	0.0000	0.0000
Desulfonema magnum	45655	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfococcaceae	Desulfonema	0.0010	0.0000	0.0000
Desulfonema limicola	45656	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfococcaceae	Desulfonema	0.0000	0.0040	0.0000
Desulfococcus multivorans	897	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfococcaceae	Desulfococcus	0.0000	0.0000	0.0000
Desulfosudis oleivorans	181663	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosudaceae	Desulfosudis	0.0010	0.0000	0.0000
Desulfoluna limicola	2810562	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfolunaceae	Desulfoluna	0.0010	0.0000	0.0000
Desulfatibacillum aliphaticivorans	218208	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfatibacillaceae	Desulfatibacillum	0.0000	0.0000	0.0000
Desulfofustis limnaeus	2740163	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfofustis	0.0020	0.0000	0.0010
Desulfosediminicola ganghwensis	2569540	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfosediminicola	0.0010	0.0000	0.0010
Desulfosediminicola flagellatus	2569541	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfosediminicola	0.0010	0.0000	0.0000
Desulfocapsa sulfexigens	65555	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfocapsa	0.0020	0.0000	0.0000
Desulfopila sp. IMCC35008	2653858	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila	0.0010	0.0000	0.0000
Desulforhopalus sp. 52FAK	3470062	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulforhopalus	0.0010	0.0010	0.0010
Desulfotalea psychrophila	84980	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfotalea	0.0010	0.0000	0.0010
Desulfobulbus propionicus	894	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	0.0010	0.0000	0.0000
Desulfobulbus oralis	1986146	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	0.0010	0.0000	0.0000
Desulfobulbus oligotrophicus	1909699	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	0.0010	0.0000	0.0000
Desulfurivibrio alkaliphilus	427923	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfurivibrio	0.0020	0.0000	0.0010
Candidatus Electrothrix sp. GW3-4	3126740	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Candidatus Electrothrix	0.0010	0.0000	0.0000
Desulfomarina profundi	2772557	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfomarina	0.0010	0.0000	0.0000
Desulfolithobacter dissulfuricans	2795293	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfolithobacter	0.0000	0.0000	0.0000
Thiovibrio sp. JS02	3462383	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Thiovibrionaceae	Thiovibrio	0.0000	0.0000	0.0000
Thermodesulfobacterium sp. TA1	2234087	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium	0.0010	0.0000	0.0000
Thermodesulfobacterium geofontis	1295609	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium	0.0000	0.0000	0.0000
Thermodesulfobacterium commune	1741	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium	0.0000	0.0000	0.0000
Thermosulfuriphilus ammonigenes	1936021	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermosulfuriphilus	0.0010	0.0000	0.0000
Caldimicrobium thiodismutans	1653476	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Caldimicrobium	0.0000	0.0000	0.0000
Thermodesulfatator indicus	171695	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfatatoraceae	Thermodesulfatator	0.0010	0.0000	0.0000
Desulfobacca acetoxidans	60893	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfobaccia	Desulfobaccales	Desulfobaccaceae	Desulfobacca	0.0020	0.0000	0.0010
Candidatus Desulfofervidus auxilii	1621989	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Candidatus Desulfofervidia	Candidatus Desulfofervidales	Candidatus Desulfofervidaceae	Candidatus Desulfofervidus	0.0010	0.0000	0.0000
Syntrophus aciditrophicus	316277	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Syntrophia	Syntrophales	Syntrophaceae	Syntrophus	0.0000	0.0000	0.0000
Syntrophus buswellii	43774	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Syntrophia	Syntrophales	Syntrophaceae	Syntrophus	0.0000	0.0000	0.0000
Desulfarculus baarsii	453230	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculaceae	Desulfarculus	0.0000	0.0000	0.0000
Desulfoferula mesophila	3058419	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculaceae	Desulfoferula	0.0000	0.0000	0.0000
Desulfomonile tiedjei	2358	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfomonilia	Desulfomonilales	Desulfomonilaceae	Desulfomonile	0.0000	0.0000	0.0000
Dissulfuribacter thermophilus	1156395	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Dissulfuribacteria	Dissulfuribacterales	Dissulfuribacteraceae	Dissulfuribacter	0.0000	0.0000	0.0000
Desulfoglaeba alkanexedens	361111	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfoglaeba	0.0000	0.0000	0.0000
Syntrophobacter fumaroxidans	119484	S	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter	0.0000	0.0000	0.0000
Bdellovibrio sp. KM01	2748865	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	0.0010	0.0000	0.0010
Bdellovibrio sp. HCB274	3394361	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	0.0010	0.0000	0.0010
Bdellovibrio sp. NC01	2220073	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	0.0010	0.0000	0.0000
Bdellovibrio sp. HCB288	3394355	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	0.0010	0.0000	0.0000
Bdellovibrio sp. HCB209	3394354	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	0.0000	0.0000	0.0000
Bdellovibrio sp. HCB337	3394358	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	0.0000	0.0000	0.0000
Bdellovibrio sp. HCB-162	3394234	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	0.0000	0.0000	0.0000
Bdellovibrio sp. SKB1291214	1732569	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	0.0000	0.0000	0.0000
Bdellovibrio sp. 22V	3044166	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	0.0020	0.0000	0.0000
Bdellovibrio sp. HCB290	3394356	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	0.0000	0.0000	0.0000
Bdellovibrio sp. HCB117	3394359	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	0.0000	0.0000	0.0010
Bdellovibrio bacteriovorus	959	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	0.0060	0.0010	0.0020
Bdellovibrio sp. HCB185ZH	3394235	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	0.0010	0.0030	0.0010
Bdellovibrio reynosensis	2835041	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	0.0010	0.0000	0.0000
Micavibrio aeruginosavorus	349221	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Micavibrio	0.0030	0.0000	0.0010
Pseudobdellovibrio sp. HCB154	3386277	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Pseudobdellovibrio	0.0010	0.0000	0.0000
Pseudobdellovibrio exovorus	453816	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Pseudobdellovibrio	0.0010	0.0000	0.0000
Pigmentibacter sp. JX0631	2976982	S	Bacteria	Pseudomonadati	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Pigmentibacter	0.0030	0.0070	0.0060
Pigmentibacter ruber	2683196	S	Bacteria	Pseudomonadati	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Pigmentibacter	0.0020	0.0010	0.0020
Fluviispira sanaruensis	2493639	S	Bacteria	Pseudomonadati	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Fluviispira	0.0010	0.0010	0.0030
Silvanigrella aquatica	1915309	S	Bacteria	Pseudomonadati	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Silvanigrella	0.0010	0.0000	0.0000
Spirobacillus cienkowskii	495820	S	Bacteria	Pseudomonadati	Bdellovibrionota	Oligoflexia	Silvanigrellales		Spirobacillus	0.0000	0.0000	0.0000
Bacteriovorax stolpii	960	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	0.0020	0.0010	0.0040
Peredibacter starrii	28202	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	0.0010	0.0010	0.0000
Peredibacter sp. HCB2-198	3383025	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	0.0000	0.0000	0.0000
Halobacteriovorax sp. BALOs_7	2109558	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Halobacteriovoraceae	Halobacteriovorax	0.0020	0.0000	0.0010
Halobacteriovorax marinus	97084	S	Bacteria	Pseudomonadati	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Halobacteriovoraceae	Halobacteriovorax	0.0000	0.0000	0.0000
Myxococcus stipitatus	83455	S	Bacteria	Pseudomonadati	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Myxococcus	0.0000	0.0000	0.0000
